customer_id,transaction_id,violation_type,article_reference,details
CUST00004,TXN05636,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST00004
CUST08450,TXN06519,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08450
CUST08452,TXN01098,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08452
CUST08453,TXN07698,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08453
CUST08456,TXN06187,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08456
CUST08457,TXN04801,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08457
CUST08458,TXN01554,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08458
CUST08459,TXN05321,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08459
CUST08460,TXN01374,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08460
CUST08464,TXN01362,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08464
CUST08465,TXN04170,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08465
CUST08466,TXN02970,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08466
CUST08469,TXN04370,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08469
CUST08470,TXN05150,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08470
CUST08471,TXN09011,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08471
CUST08472,TXN06534,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08472
CUST08473,TXN03679,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08473
CUST08474,TXN04916,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08474
CUST08475,TXN08363,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08475
CUST08478,TXN08123,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08478
CUST08479,TXN09002,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08479
CUST08480,TXN02232,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08480
CUST08481,TXN03640,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08481
CUST08482,TXN06809,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08482
CUST08483,TXN07638,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08483
CUST08486,TXN09087,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08486
CUST08487,TXN08692,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08487
CUST08489,TXN01068,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08489
CUST08490,TXN01863,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08490
CUST08493,TXN08842,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08493
CUST08494,TXN04159,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08494
CUST08495,TXN01022,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08495
CUST08496,TXN05298,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08496
CUST08497,TXN05298,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08497
CUST08499,TXN07091,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08499
CUST08501,TXN08375,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08501
CUST08502,TXN04669,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08502
CUST08503,TXN01801,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08503
CUST08504,TXN01875,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08504
CUST08505,TXN05342,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08505
CUST08506,TXN01844,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08506
CUST08507,TXN07750,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08507
CUST08508,TXN07651,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08508
CUST08510,TXN06661,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08510
CUST08511,TXN09313,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08511
CUST08513,TXN08099,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08513
CUST08514,TXN06887,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08514
CUST08515,TXN07161,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08515
CUST08516,TXN09447,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08516
CUST08517,TXN02902,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08517
CUST08518,TXN06125,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08518
CUST08519,TXN03542,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08519
CUST08520,TXN03904,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08520
CUST08523,TXN08577,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08523
CUST08525,TXN08417,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08525
CUST08526,TXN04094,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08526
CUST08527,TXN03516,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08527
CUST08529,TXN06862,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08529
CUST08530,TXN03644,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08530
CUST08531,TXN03425,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08531
CUST08532,TXN00106,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08532
CUST08535,TXN09261,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08535
CUST08537,TXN01532,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08537
CUST08538,TXN01616,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08538
CUST08539,TXN08123,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08539
CUST08540,TXN09026,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08540
CUST08541,TXN07402,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08541
CUST08542,TXN04750,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08542
CUST08543,TXN03533,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08543
CUST08544,TXN03034,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08544
CUST08545,TXN04250,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08545
CUST08546,TXN03722,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08546
CUST08547,TXN05301,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08547
CUST08549,TXN00106,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08549
CUST08552,TXN09445,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08552
CUST08554,TXN06029,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08554
CUST08556,TXN08476,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08556
CUST08557,TXN07837,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08557
CUST08559,TXN03264,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08559
CUST08560,TXN00662,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08560
CUST08561,TXN04410,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08561
CUST08563,TXN02160,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08563
CUST08565,TXN02690,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08565
CUST08571,TXN07994,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08571
CUST08572,TXN09455,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08572
CUST08575,TXN03834,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08575
CUST08579,TXN08864,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08579
CUST08581,TXN08629,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08581
CUST08582,TXN01708,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08582
CUST08584,TXN08698,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08584
CUST08585,TXN03413,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08585
CUST08586,TXN04436,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08586
CUST08588,TXN03830,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08588
CUST08589,TXN02562,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08589
CUST08591,TXN07026,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08591
CUST08593,TXN04032,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08593
CUST08594,TXN03654,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08594
CUST08595,TXN09789,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08595
CUST08597,TXN06793,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08597
CUST08599,TXN03667,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08599
CUST08601,TXN04111,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08601
CUST08602,TXN04561,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08602
CUST08603,TXN09643,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08603
CUST08604,TXN05787,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08604
CUST08605,TXN06069,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08605
CUST08606,TXN03296,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08606
CUST08608,TXN00239,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08608
CUST08611,TXN00178,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08611
CUST08612,TXN07309,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08612
CUST08614,TXN09733,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08614
CUST08617,TXN03423,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08617
CUST08618,TXN08192,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08618
CUST08620,TXN05961,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08620
CUST08621,TXN05315,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08621
CUST08622,TXN05681,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08622
CUST08623,TXN03638,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08623
CUST08627,TXN02954,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08627
CUST08629,TXN01844,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08629
CUST08630,TXN00475,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08630
CUST08631,TXN01791,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08631
CUST08633,TXN02779,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08633
CUST08634,TXN06443,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08634
CUST08635,TXN05308,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08635
CUST08638,TXN00865,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08638
CUST08639,TXN08140,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08639
CUST08640,TXN04472,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08640
CUST08642,TXN01054,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08642
CUST08643,TXN05046,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08643
CUST08644,TXN08648,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08644
CUST08645,TXN02347,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08645
CUST08648,TXN09583,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08648
CUST08650,TXN03805,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08650
CUST08651,TXN02692,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08651
CUST08652,TXN02735,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08652
CUST08653,TXN07651,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08653
CUST08654,TXN05360,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08654
CUST08655,TXN07799,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08655
CUST08657,TXN02967,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08657
CUST08658,TXN06509,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08658
CUST08660,TXN07872,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08660
CUST08662,TXN05695,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08662
CUST08663,TXN07185,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08663
CUST08665,TXN04174,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08665
CUST08666,TXN00774,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08666
CUST08668,TXN07863,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08668
CUST08669,TXN04849,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08669
CUST08671,TXN02645,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08671
CUST08673,TXN08762,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08673
CUST08674,TXN03195,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08674
CUST08676,TXN01029,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08676
CUST08678,TXN05650,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08678
CUST08679,TXN09083,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08679
CUST08683,TXN08329,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08683
CUST08684,TXN01788,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08684
CUST08685,TXN00494,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08685
CUST08686,TXN00597,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08686
CUST08688,TXN08256,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08688
CUST08689,TXN03400,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08689
CUST08690,TXN08366,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08690
CUST08691,TXN03227,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08691
CUST08693,TXN04715,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08693
CUST08697,TXN01411,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08697
CUST08698,TXN00848,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08698
CUST08700,TXN07249,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08700
CUST08701,TXN02447,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08701
CUST08703,TXN08426,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08703
CUST08706,TXN06743,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08706
CUST08707,TXN08173,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08707
CUST08708,TXN00333,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08708
CUST08709,TXN06716,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08709
CUST08710,TXN02751,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08710
CUST08711,TXN05230,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08711
CUST08712,TXN09618,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08712
CUST08713,TXN03152,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08713
CUST08715,TXN02176,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08715
CUST08718,TXN09545,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08718
CUST08719,TXN03251,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08719
CUST08720,TXN07251,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08720
CUST08721,TXN04278,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08721
CUST08723,TXN01922,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08723
CUST08724,TXN09622,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08724
CUST08725,TXN01530,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08725
CUST08729,TXN03505,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08729
CUST08735,TXN06662,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08735
CUST08736,TXN00482,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08736
CUST08737,TXN03415,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08737
CUST08742,TXN05739,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08742
CUST08745,TXN07354,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08745
CUST08747,TXN07102,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08747
CUST08748,TXN05650,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08748
CUST08749,TXN02228,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08749
CUST08751,TXN06889,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08751
CUST08756,TXN08727,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08756
CUST08757,TXN04082,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08757
CUST08758,TXN02307,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08758
CUST08759,TXN08569,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08759
CUST08760,TXN01472,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08760
CUST08761,TXN02818,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08761
CUST08762,TXN00012,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08762
CUST08763,TXN06695,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08763
CUST08764,TXN07149,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08764
CUST08765,TXN07554,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08765
CUST08766,TXN09765,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08766
CUST08767,TXN05858,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08767
CUST08768,TXN02879,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08768
CUST08770,TXN09739,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08770
CUST08772,TXN08912,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08772
CUST08773,TXN02842,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08773
CUST08774,TXN07771,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08774
CUST08776,TXN09235,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08776
CUST08777,TXN04868,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08777
CUST08785,TXN01027,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08785
CUST08787,TXN05045,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08787
CUST08788,TXN05058,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08788
CUST08789,TXN05754,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08789
CUST08790,TXN02134,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08790
CUST08792,TXN05616,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08792
CUST08794,TXN04411,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08794
CUST08795,TXN08091,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08795
CUST08796,TXN04232,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08796
CUST08799,TXN03444,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08799
CUST08801,TXN07370,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08801
CUST08804,TXN06981,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08804
CUST08805,TXN05553,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08805
CUST08806,TXN09608,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08806
CUST08807,TXN03591,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08807
CUST08810,TXN08665,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08810
CUST08811,TXN07632,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08811
CUST08812,TXN02588,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08812
CUST08813,TXN08263,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08813
CUST08814,TXN09628,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08814
CUST08815,TXN08712,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08815
CUST08816,TXN04806,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08816
CUST08818,TXN01606,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08818
CUST08819,TXN08268,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08819
CUST08820,TXN08278,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08820
CUST08821,TXN06616,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08821
CUST08823,TXN07105,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08823
CUST08824,TXN04716,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08824
CUST08825,TXN09071,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08825
CUST08826,TXN03465,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08826
